BI18,The Elephant Man,David Lynch,1980,"A Victorian surgeon rescues a heavily disfigured man who is mistreated while scraping a living as a side-show freak. Behind his monstrous facade, there is revealed a person of great intelligence and sensitivity.",Biopic ,"David Lynch,A Victorian surgeon rescues a heavily disfigured man who is mistreated while scraping a living as a side-show freak. Behind his monstrous facade, there is revealed a person of great intelligence and sensitivity.,Biopic "
BI19,Selma,Ava DuVernay,2014,"A chronicle of Dr. Martin Luther King Jr.'s campaign to secure equal voting rights via an epic march from Selma to Montgomery, Alabama, in 1965.",Biopic ,"Ava DuVernay,A chronicle of Dr. Martin Luther King Jr.'s campaign to secure equal voting rights via an epic march from Selma to Montgomery, Alabama, in 1965.,Biopic "
BI20,Lincoln,Steven Spielberg,2012,"As the American Civil War continues to rage, America's president struggles with continuing carnage on the battlefield as he fights with many inside his own cabinet on the decision to emancipate the slaves.",Biopic ,"Steven Spielberg,As the American Civil War continues to rage, America's president struggles with continuing carnage on the battlefield as he fights with many inside his own cabinet on the decision to emancipate the slaves.,Biopic "
BI21,Gandhi,Richard Attenborough,1982,The life of the lawyer who became the famed leader of the Indian revolts against the British rule through his philosophy of nonviolent protest.,Biopic ,"Richard Attenborough,The life of the lawyer who became the famed leader of the Indian revolts against the British rule through his philosophy of nonviolent protest.,Biopic "
BI22,Malcolm X,Spike Lee,1992,"Biographical epic of the controversial and influential Black Nationalist leader, from his early life and career as a small-time gangster, to his ministry as a member of the Nation of Islam.",Biopic ,"Spike Lee,Biographical epic of the controversial and influential Black Nationalist leader, from his early life and career as a small-time gangster, to his ministry as a member of the Nation of Islam.,Biopic "
BI23,The Social Network,David Fincher,2010,"Harvard student Mark Zuckerberg creates the social networking site that would become known as Facebook, but is later sued by two brothers who claimed he stole their idea, and the co-founder who was later squeezed out of the business.",Biopic ,"David Fincher,Harvard student Mark Zuckerberg creates the social networking site that would become known as Facebook, but is later sued by two brothers who claimed he stole their idea, and the co-founder who was later squeezed out of the business.,Biopic "
BI24,Raging Bull,Martin Scorsese,1980,"The life of boxer Jake LaMotta, whose violence and temper that lead him to the top in the ring destroyed his life outside of it.",Biopic ,"Martin Scorsese,The life of boxer Jake LaMotta, whose violence and temper that lead him to the top in the ring destroyed his life outside of it.,Biopic "
BI25,Schindler’s List,Steven Spielberg,1993,"In German-occupied Poland during World War II, Oskar Schindler gradually becomes concerned for his Jewish workforce after witnessing their persecution by the Nazi Germans.",Biopic ,"Steven Spielberg,In German-occupied Poland during World War II, Oskar Schindler gradually becomes concerned for his Jewish workforce after witnessing their persecution by the Nazi Germans.,Biopic "
CO01,Bridesmaids ,Paul Feig,2011,"A woman's life unravels as she helps the bride, her lifelong friend, prepare for the wedding.",Comedy ,"Paul Feig,A woman's life unravels as she helps the bride, her lifelong friend, prepare for the wedding.,Comedy "
CO02,Clerks ,Kevin Smith,1994,"A day in the lives of two convenience clerks named Dante and Randal as they annoy customers, discuss movies, and play hockey on the store roof.",Comedy ,"Kevin Smith,A day in the lives of two convenience clerks named Dante and Randal as they annoy customers, discuss movies, and play hockey on the store roof.,Comedy "
CO03,The Nutty Professor ,Jerry Lewis,1963,Grossly overweight yet good-hearted professor Sherman Klump takes a special chemical that turns him into the slim but obnoxious Buddy Love.,Comedy ,"Jerry Lewis,Grossly overweight yet good-hearted professor Sherman Klump takes a special chemical that turns him into the slim but obnoxious Buddy Love.,Comedy "
CO04,Beverly Hills Cop ,Martin Brest,1984,A freewheeling Detroit cop pursuing a murder investigation finds himself dealing with the very different culture of Beverly Hills.,Comedy ,"Martin Brest,A freewheeling Detroit cop pursuing a murder investigation finds himself dealing with the very different culture of Beverly Hills.,Comedy "
CO05,The Odd Couple ,Gene Saks,1968,"Two friends try sharing an apartment, but their ideas of housekeeping and lifestyles are as different as night and day.",Comedy ,"Gene Saks,Two friends try sharing an apartment, but their ideas of housekeeping and lifestyles are as different as night and day.,Comedy "
CO06,The Music Box ,James Parrott,1932,The Laurel and Hardy story that features them as fishmongers attempting to deliver a piano up a large flight of steps.,Comedy ,"James Parrott,The Laurel and Hardy story that features them as fishmongers attempting to deliver a piano up a large flight of steps.,Comedy "
CO07,There’s Something About Mary ,Farrelly Brothers,1998,"A man gets a chance to meet up with his dream girl from high school, even though his date with her back then was a complete disaster.",Comedy ,"Farrelly Brothers,A man gets a chance to meet up with his dream girl from high school, even though his date with her back then was a complete disaster.,Comedy "
CO08,This is Spinal Tap! ,Rob Reiner,1984,"Spinal Tap, one of England's loudest bands, is chronicled by film director Marty DeBergi on what proves to be a fateful tour.",Comedy ,"Rob Reiner,Spinal Tap, one of England's loudest bands, is chronicled by film director Marty DeBergi on what proves to be a fateful tour.,Comedy "
CO09,Office Space ,Mike Judge,1999,Three company workers who hate their jobs decide to rebel against their greedy boss.,Comedy ,"Mike Judge,Three company workers who hate their jobs decide to rebel against their greedy boss.,Comedy "
CO10,The Naked Gun ,"Zucker, Abrahams, Zucker",1988,Incompetent police detective Frank Drebin must foil an attempt to assassinate Queen Elizabeth II.,Comedy ,"Zucker, Abrahams, Zucker,Incompetent police detective Frank Drebin must foil an attempt to assassinate Queen Elizabeth II.,Comedy "
CO11,Ghostbusters ,Ivan Reitman,1984,"A group of eccentric parapsychologists start a ghost-catching business in New York City. When an ancient spirit becomes loose in the city, the Ghostbusters must save the day.",Comedy ,"Ivan Reitman,A group of eccentric parapsychologists start a ghost-catching business in New York City. When an ancient spirit becomes loose in the city, the Ghostbusters must save the day.,Comedy "
CO12,The Hangover ,Todd Phillips,2009,"After a wild night of partying in Las Vegas, three friends wake up to find the groom missing and must retrace their steps to find him before the wedding.",Comedy ,"Todd Phillips,After a wild night of partying in Las Vegas, three friends wake up to find the groom missing and must retrace their steps to find him before the wedding.,Comedy "
CO13,Young Frankenstein ,Mel Brooks,1974,"A comedic take on the classic Frankenstein story, as Dr. Frankenstein's grandson inherits his estate and follows in his footsteps to create a new monster.",Comedy ,"Mel Brooks,A comedic take on the classic Frankenstein story, as Dr. Frankenstein's grandson inherits his estate and follows in his footsteps to create a new monster.,Comedy "
CO14,The Big Lebowski ,Coen Brothers,1998,"A slacker bowler, known as The Dude, gets mixed up in a case of mistaken identity and must go on a wild adventure to clear his name.",Comedy ,"Coen Brothers,A slacker bowler, known as The Dude, gets mixed up in a case of mistaken identity and must go on a wild adventure to clear his name.,Comedy "
CO15,The 40 Year Old Virgin ,Judd Apatow,2005,"A middle-aged man who has never had sex decides to try to change his luck in love, but his coworkers' attempts to help him often backfire hilariously.",Comedy ,"Judd Apatow,A middle-aged man who has never had sex decides to try to change his luck in love, but his coworkers' attempts to help him often backfire hilariously.,Comedy "
CO16,Wedding Crashers ,David Dobkin,2005,Two friends who enjoy crashing weddings to pick up women meet their match when they attend the wedding of a powerful politician's daughter.,Comedy ,"David Dobkin,Two friends who enjoy crashing weddings to pick up women meet their match when they attend the wedding of a powerful politician's daughter.,Comedy "
